sector,subsector,tipo,tipo_id,definicion,magnitudes,keywords_fuertes,keywords_debiles
TRANSPORTE,TRANSPORTE AEREO,RED SECUNDARIA:,TRANSPORTE.TRANSPORTE_AEREO.RED_SECUNDARIA,Combina instalaciones de aire y terrestre.,,"secundaria, red, combina, terrestre, aire",instalaciones
TRANSPORTE,TRANSPORTE AEREO,PEQUEÑO AERODROMO:,TRANSPORTE.TRANSPORTE_AEREO.PEQUENO_AERODROMO,Combina instalaciones de aire y terrestre.,,"pequeno, aerodromo, combina, terrestre, aire",instalaciones
TRANSPORTE,TRANSPORTE AEREO,LADO AIRE INFRAESTRUCTURA HORIZONTAL/VERTICAL,TRANSPORTE.TRANSPORTE_AEREO.LADO_AIRE_INFRAESTRUCTURA_HORIZONTALVERTICAL,"Comprende el área movimiento aeronáutico – aterrizaje y rodajes – y de maniobras, plataformas y otras instalaciones de apoyo",METROS CUADRADOS,"vertical, horizontal, lado, aire, aeronautico","aterrizaje, rodajes, maniobras, plataformas, movimiento, comprende, area, apoyo"
DEPORTE,FORMATIVO,CANCHA DE FUTBOL CARPETA SINTETICA (ESTANDAR),DEPORTE.FORMATIVO.CANCHA_DE_FUTBOL_CARPETA_SINTETICA_ESTANDAR,Iniciativas de canchas de futbol con carpeta de juego sintética,M2 CONSTRUIDOS SERVICIOS | M2 AREA DE PROYECTO,"sintetica, futbol, carpeta, cancha, estandar","canchas, juego"
DEPORTE,FORMATIVO,CANCHA DE FUTBOL CARPETA PASTO (ESTANDAR),DEPORTE.FORMATIVO.CANCHA_DE_FUTBOL_CARPETA_PASTO_ESTANDAR,Iniciativas de canchas de futbol con carpeta de juego pasto natural,M2 CONSTRUIDOS SERVICIOS | M2 AREA DE PROYECTO,"pasto, futbol, carpeta, cancha, estandar","canchas, natural, juego"
DEPORTE,FORMATIVO,ESTADIO ATLETICO,DEPORTE.FORMATIVO.ESTADIO_ATLETICO,Iniciativas de infraesctructura de estadio con pista atletica,M2 CONSTRUIDOS SERVICIOS | NUMERO DE PISTAS,"atletico, estadio, atletica, infraesctructura, pista",
DEPORTE,FORMATIVO,ESTADIO MUNICIPAL,DEPORTE.FORMATIVO.ESTADIO_MUNICIPAL,Iniciativas de infraestructura de estadio municipal,M2 CONSTRUIDOS | M2 AREA DE PROYECTO,"estadio, municipal",
DEPORTE,FORMATIVO,ESTADIO FUTBOL EQUIPADO (AMATEUR),DEPORTE.FORMATIVO.ESTADIO_FUTBOL_EQUIPADO_AMATEUR,"Iniciativas de infraestructura de estadio de futbol equipado con graderías, camarines, iluminación, entre otros.",M2 CONSTRUIDOS SERVICIOS | NUMERO DE BUTACAS,"amateur, equipado, estadio, futbol, graderias","camarines, iluminacion"
DEPORTE,FORMATIVO,COMPLEJO DEPORTIVO,DEPORTE.FORMATIVO.COMPLEJO_DEPORTIVO,Infraestructura consistente en un conjunto de instalaciones para la práctiva deportiva y recreativa,M2 CONSTRUIDOS | M2 AREA DE PROYECTO,"complejo, deportivo, practiva, deportiva, conjunto","consistente, recreativa, instalaciones"
DEPORTE,FORMATIVO,GIMNASIO ESTANDARD,DEPORTE.FORMATIVO.GIMNASIO_ESTANDARD,Iniciativas de infraesctructura para práctica de disciplinas bajo techo.,M2 CONSTRUIDOS | NUMERO DE BUTACAS,"estandard, gimnasio, disciplinas, techo, infraesctructura",practica
DEPORTE,FORMATIVO,MEDIALUNA RECREATIVA O DE ENTRENAMIENTO,DEPORTE.FORMATIVO.MEDIALUNA_RECREATIVA_O_DE_ENTRENAMIENTO,Iniciativas de infraestructura para la practica del rodeo medialuna recreativa o de entrenamiento.,M2 CONSTRUIDOS SERVICIOS | NUMERO DE BUTACAS,"medialuna, entrenamiento, recreativa, rodeo, practica",
DEPORTE,FORMATIVO,MULTICANCHA (EQUIPADA),DEPORTE.FORMATIVO.MULTICANCHA_EQUIPADA,"Iniciativas de infraestructura de multicancha equipado con graderías, camarines, iluminación, entre otros.",M2 CONSTRUIDOS SERVICIOS | NUMERO DE BUTACAS,"multicancha, equipada, graderias, camarines, equipado",iluminacion
DEPORTE,FORMATIVO,PISCINA ABIERTA,DEPORTE.FORMATIVO.PISCINA_ABIERTA,Iniciativas de piscinas no cubierta para la práctica de natacion formativa-recreativa,METROS CUBICOS PILETA | M2 CONSTRUIDOS SERVICIOS,"abierta, piscina, cubierta, piscinas, natacion","formativa, recreativa, practica"
DEPORTE,FORMATIVO,PISCINA TEMPERADA,DEPORTE.FORMATIVO.PISCINA_TEMPERADA,Iniciativas de piscinas temparadas cubiertas para la práctica de natacion formativa-recreativa,METROS CUBICOS PILETA | M2 CONSTRUIDOS,"temperada, piscina, temparadas, cubiertas, piscinas","natacion, formativa, recreativa, practica"
DEPORTE,FORMATIVO,PISCINA SEMIOLIMPICA TEMPERADA,DEPORTE.FORMATIVO.PISCINA_SEMIOLIMPICA_TEMPERADA,Iniciativas de piscina de dimensiones semiolimpica (largo 25 mts.),METROS CUBICOS PILETA | M2 CONSTRUIDOS,"semiolimpica, piscina, temperada, dimensiones, largo",mts
DEPORTE,FORMATIVO,PISTA SINTETICA DE ATLETISMO 400 M.(EQUIPADA),DEPORTE.FORMATIVO.PISTA_SINTETICA_DE_ATLETISMO_400_MEQUIPADA,Iniciativas de pista de atletismo de 400 m. con carpeta sintética,M2 CONSTRUIDOS SERVICIOS | NUMERO DE BUTACAS,"atletismo, 400, pista, sintetica, equipada",carpeta
DEPORTE,FORMATIVO,PLAZA CALISTENIA,DEPORTE.FORMATIVO.PLAZA_CALISTENIA,áreas al aire libre equipadas con máquinas de ejercicios que emplean el propio peso corporal.,NUMERO DE ESTACIONES | M2 AREA DE PROYECTO,"calistenia, plaza, propio, peso, corporal","libre, equipadas, ejercicios, emplean, maquinas, aire, areas"
DEPORTE,FORMATIVO,POLIDEPORTIVO CON NAVE MULTIFUNCIONAL Y SALONES DEPORTIVOS ADICIONALES,DEPORTE.FORMATIVO.POLIDEPORTIVO_CON_NAVE_MULTIFUNCIONAL_Y_SALONES_DEPORTIVOS_ADICIONALES,Inicitivas de infraestructura de un centro polideportivo multifuncional para la práctica formativa-recreativa con salones deportivos adicionales.,M2 CONSTRUIDOS | M2 AREAS DEPORTIVAS,"polideportivo, adicionales, multifuncional, nave, salones","deportivos, formativa, recreativa, practica, centro"
DEPORTE,FORMATIVO,SALON DEPORTIVO MAQUINAS,DEPORTE.FORMATIVO.SALON_DEPORTIVO_MAQUINAS,Infraestructura de salones equipados con máquinas e implementos deportivos,M2 CONSTRUIDOS | NUMERO DE ESTACIONES DE TRABAJO,"maquinas, salon, deportivo, equipados, implementos","salones, deportivos"
DEPORTE,FORMATIVO,SALON DEPORTIVO MULTIUSO O ESPECIALIZADO (EQUIPADO),DEPORTE.FORMATIVO.SALON_DEPORTIVO_MULTIUSO_O_ESPECIALIZADO_EQUIPADO,Infraestructura de salones deportivos multiuso o especializado equipados con máquinas e implementos deportivos,M2 CONSTRUIDOS | METROS CUADRADOS SALON,"multiuso, especializado, salon, deportivo, equipado","deportivos, equipados, implementos, salones, maquinas"
DEPORTE,FORMATIVO,SKATEPARK,DEPORTE.FORMATIVO.SKATEPARK,Infraestructura para la practica del skate,NUMERO DE PISTAS | M2 AREA DE PROYECTO,"skatepark, skate, practica",
DEPORTE,FORMATIVO,OTROS DEPORTE FORMATIVO,DEPORTE.FORMATIVO.OTROS_DEPORTE_FORMATIVO,Otras iniciativas no clasificables en los tipos anteriores,M2 CONSTRUIDOS | M2 CONSTRUIDOS SERVICIOS | M2 AREA DE PROYECTO | M2 AREAS DEPORTIVAS | METROS CUADRADOS SALON | METROS CUBICOS PILETA | NUMERO DE PISTAS | NUMERO DE BUTACAS | NUMERO DE ESTACIONES | NUMERO DE ESTACIONES DE TRABAJO,"formativo, deporte",
DEPORTE,RECREATIVO,CANCHA DE FUTBOL CARPETA SINTETICA (ESTANDAR),DEPORTE.RECREATIVO.CANCHA_DE_FUTBOL_CARPETA_SINTETICA_ESTANDAR,Iniciativas de canchas de futbol con carpeta de juego sintética,M2 CONSTRUIDOS SERVICIOS | M2 AREA DE PROYECTO,"sintetica, futbol, carpeta, cancha, estandar","canchas, juego"
DEPORTE,RECREATIVO,CANCHA DE FUTBOL CARPETA PASTO (ESTANDAR),DEPORTE.RECREATIVO.CANCHA_DE_FUTBOL_CARPETA_PASTO_ESTANDAR,Iniciativas de canchas de futbol con carpeta de juego pasto natural,M2 CONSTRUIDOS SERVICIOS | M2 AREA DE PROYECTO,"pasto, futbol, carpeta, cancha, estandar","canchas, natural, juego"
DEPORTE,RECREATIVO,ESTADIO ATLETICO,DEPORTE.RECREATIVO.ESTADIO_ATLETICO,Iniciativas de infraesctructura de estadio con pista atletica,M2 CONSTRUIDOS SERVICIOS | NUMERO DE BUTACAS,"atletico, estadio, atletica, infraesctructura, pista",
DEPORTE,RECREATIVO,ESTADIO MUNICIPAL,DEPORTE.RECREATIVO.ESTADIO_MUNICIPAL,Iniciativas de infraestructura de estadio municipal,M2 CONSTRUIDOS | M2 AREA DE PROYECTO,"estadio, municipal",
DEPORTE,RECREATIVO,ESTADIO FUTBOL EQUIPADO (AMATEUR),DEPORTE.RECREATIVO.ESTADIO_FUTBOL_EQUIPADO_AMATEUR,"Iniciativas de infraestructura de estadio de futbol equipado con graderías, camarines, iluminación, entre otros.",M2 CONSTRUIDOS SERVICIOS | NUMERO DE BUTACAS,"amateur, equipado, estadio, futbol, graderias","camarines, iluminacion"
DEPORTE,RECREATIVO,COMPLEJO DEPORTIVO,DEPORTE.RECREATIVO.COMPLEJO_DEPORTIVO,Infraestructura consistente en un conjunto de instalaciones para la práctiva deportiva y recreativa,M2 CONSTRUIDOS | M2 AREA DE PROYECTO,"complejo, deportivo, practiva, deportiva, conjunto","consistente, recreativa, instalaciones"
DEPORTE,RECREATIVO,GIMNASIO ESTANDARD,DEPORTE.RECREATIVO.GIMNASIO_ESTANDARD,Iniciativas de infraesctructura para práctica de disciplinas bajo techo.,M2 CONSTRUIDOS | NUMERO DE BUTACAS,"estandard, gimnasio, disciplinas, techo, infraesctructura",practica
DEPORTE,RECREATIVO,MEDIALUNA RECREATIVA O DE ENTRENAMIENTO,DEPORTE.RECREATIVO.MEDIALUNA_RECREATIVA_O_DE_ENTRENAMIENTO,Iniciativas de infraestructura para la practica del rodeo medialuna recreativa o de entrenamiento.,M2 CONSTRUIDOS SERVICIOS | NUMERO DE BUTACAS,"medialuna, entrenamiento, recreativa, rodeo, practica",
DEPORTE,RECREATIVO,MULTICANCHA (EQUIPADA),DEPORTE.RECREATIVO.MULTICANCHA_EQUIPADA,"Iniciativas de infraestructura de multicancha equipado con graderías, camarines, iluminación, entre otros.",M2 CONSTRUIDOS SERVICIOS | M2 AREA DE PROYECTO,"multicancha, equipada, graderias, camarines, equipado",iluminacion
DEPORTE,RECREATIVO,PISCINA ABIERTA,DEPORTE.RECREATIVO.PISCINA_ABIERTA,Iniciativas de piscinas no cubierta para la práctica de natacion formativa-recreativa,METROS CUBICOS PILETA | M2 CONSTRUIDOS SERVICIOS,"abierta, piscina, cubierta, piscinas, natacion","formativa, recreativa, practica"
DEPORTE,RECREATIVO,PISCINA TEMPERADA,DEPORTE.RECREATIVO.PISCINA_TEMPERADA,Iniciativas de piscinas temparadas cubiertas para la práctica de natacion formativa-recreativa,METROS CUBICOS PILETA | M2 CONSTRUIDOS,"temperada, piscina, temparadas, cubiertas, piscinas","natacion, formativa, recreativa, practica"
DEPORTE,RECREATIVO,PISCINA SEMIOLIMPICA TEMPERADA,DEPORTE.RECREATIVO.PISCINA_SEMIOLIMPICA_TEMPERADA,Iniciativas de piscina de dimensiones semiolimpica (largo 25 mts.),METROS CUBICOS PILETA | M2 CONSTRUIDOS,"semiolimpica, piscina, temperada, dimensiones, largo",mts
DEPORTE,RECREATIVO,PISTA SINTETICA DE ATLETISMO 400 M.(EQUIPADA),DEPORTE.RECREATIVO.PISTA_SINTETICA_DE_ATLETISMO_400_MEQUIPADA,Iniciativas de pista de atletismo de 400 m. con carpeta sintética,M2 CONSTRUIDOS SERVICIOS | NUMERO DE BUTACAS,"atletismo, 400, pista, sintetica, equipada",carpeta
DEPORTE,RECREATIVO,PLAZA CALISTENIA,DEPORTE.RECREATIVO.PLAZA_CALISTENIA,áreas al aire libre equipadas con máquinas de ejercicios que emplean el propio peso corporal.,NUMERO DE ESTACIONES | M2 AREA DE PROYECTO,"calistenia, plaza, propio, peso, corporal","libre, equipadas, ejercicios, emplean, maquinas, aire, areas"
DEPORTE,RECREATIVO,POLIDEPORTIVO CON NAVE MULTIFUNCIONAL Y SALONES DEPORTIVOS ADICIONALES,DEPORTE.RECREATIVO.POLIDEPORTIVO_CON_NAVE_MULTIFUNCIONAL_Y_SALONES_DEPORTIVOS_ADICIONALES,Inicitivas de infraestructura de un centro polideportivo multifuncional para la práctica formativa-recreativa con salones deportivos adicionales.,M2 CONSTRUIDOS | M2 AREAS DEPORTIVAS,"polideportivo, adicionales, multifuncional, nave, salones","deportivos, formativa, recreativa, practica, centro"
DEPORTE,RECREATIVO,SALON DEPORTIVO MAQUINAS,DEPORTE.RECREATIVO.SALON_DEPORTIVO_MAQUINAS,Construcciones equipadas con máquinas de ejercicios convencionales y servicios complementarios.,M2 CONSTRUIDOS | NUMERO DE ESTACIONES DE TRABAJO,"maquinas, salon, deportivo, convencionales, complementarios","construcciones, equipadas, ejercicios"
DEPORTE,RECREATIVO,SALON DEPORTIVO MULTIUSO O ESPECIALIZADO (EQUIPADO),DEPORTE.RECREATIVO.SALON_DEPORTIVO_MULTIUSO_O_ESPECIALIZADO_EQUIPADO,Infraestructura de salones deportivos multiuso o especializado equipados con máquinas e implementos deportivos,M2 CONSTRUIDOS | METROS CUADRADOS SALON,"multiuso, especializado, salon, deportivo, equipado","deportivos, equipados, implementos, salones, maquinas"
DEPORTE,RECREATIVO,SKATEPARK,DEPORTE.RECREATIVO.SKATEPARK,Infraestructura para la practica del skate,NUMERO DE PISTAS | M2 AREA DE PROYECTO,"skatepark, skate, practica",
DEPORTE,RECREATIVO,OTROS DEPORTE RECREATIVO,DEPORTE.RECREATIVO.OTROS_DEPORTE_RECREATIVO,Otras iniciativas no clasificables en los tipos anteriores,M2 CONSTRUIDOS | M2 CONSTRUIDOS SERVICIOS | M2 AREA DE PROYECTO | M2 AREAS DEPORTIVAS | METROS CUADRADOS SALON | METROS CUBICOS PILETA | NUMERO DE PISTAS | NUMERO DE BUTACAS | NUMERO DE ESTACIONES | NUMERO DE ESTACIONES DE TRABAJO,"recreativo, deporte",
DEPORTE,COMPETITIVO,ESTADIO DE FUTBOL PROFESIONAL,DEPORTE.COMPETITIVO.ESTADIO_DE_FUTBOL_PROFESIONAL,"Iniciativa de estadio para la práctica competitiva de futbol profesional, con estandares reglamentarios.",M2 CONSTRUIDOS | NUMERO DE BUTACAS,"profesional, estadio, futbol, competitiva, estandares","reglamentarios, practica"
DEPORTE,COMPETITIVO,MEDIALUNA DE COMPETICION,DEPORTE.COMPETITIVO.MEDIALUNA_DE_COMPETICION,"Iniciativa de medialuna para la práctica competitiva del rodeo, con estandares reglamentarios.",M2 CONSTRUIDOS SERVICIOS | NUMERO DE BUTACAS,"medialuna, competicion, rodeo, competitiva, estandares","reglamentarios, practica"
DEPORTE,COMPETITIVO,PISCINA OLIMPICA,DEPORTE.COMPETITIVO.PISCINA_OLIMPICA,"Iniciativa de piscina para la práctica competitiva de la natación, con estandares reglamentarios.",METROS CUBICOS PILETA | M2 CONSTRUIDOS,"olimpica, piscina, competitiva, estandares, reglamentarios","natacion, practica"
DEPORTE,COMPETITIVO,PISCINA OLIMPICA CON TRAMPOLINES DE SALTOS REGLAMENTARIOS,DEPORTE.COMPETITIVO.PISCINA_OLIMPICA_CON_TRAMPOLINES_DE_SALTOS_REGLAMENTARIOS,"Iniciativa de piscina para la práctica competitiva de la natación y saltos ornamentales, con estandares reglamentarios.",METROS CUBICOS PILETA | M2 CONSTRUIDOS,"saltos, trampolines, olimpica, reglamentarios, piscina","ornamentales, competitiva, estandares, natacion, practica"
DEPORTE,COMPETITIVO,GIMNASIO DE COMPETICION,DEPORTE.COMPETITIVO.GIMNASIO_DE_COMPETICION,"Iniciativa de gimnasio para la práctica competitiva de disciplinas deportivas bajo techo, con estandares reglamentarios.",M2 CONSTRUIDOS | NUMERO DE BUTACAS,"gimnasio, competicion, disciplinas, deportivas, techo","competitiva, estandares, reglamentarios, practica"
DEPORTE,COMPETITIVO,OTROS DEPORTE COMPETITIVO,DEPORTE.COMPETITIVO.OTROS_DEPORTE_COMPETITIVO,Otras iniciativas no clasificables en los tipos anteriores,M2 CONSTRUIDOS | M2 CONSTRUIDOS SERVICIOS | METROS CUBICOS PILETA | NUMERO DE BUTACAS,"competitivo, deporte",
DEPORTE,ALTO RENDIMIENTO,POLIDEPORTIVOS CENTROS DE ENTRENAMIENTO REGIONAL (CER),DEPORTE.ALTO_RENDIMIENTO.POLIDEPORTIVOS_CENTROS_DE_ENTRENAMIENTO_REGIONAL_CER,Infraestructura de centros multifuncionales destinados a la formación y entrenamiento de deportistas de nivel regional de alto rendimiento.,M2 CONSTRUIDOS | NUMERO DE RECINTOS DEPORTIVOS,"cer, polideportivos, entrenamiento, centros, multifuncionales","deportistas, alto, rendimiento, formacion, destinados, nivel"
DEPORTE,ALTO RENDIMIENTO,POLIDEPORTIVOS CENTROS DE ENTRENAMIENTO NACIONAL (CAR),DEPORTE.ALTO_RENDIMIENTO.POLIDEPORTIVOS_CENTROS_DE_ENTRENAMIENTO_NACIONAL_CAR,Infraestructura de centros multifuncionales destinados a la formación y entrenamiento de deportistas de nivel nacional de alto rendimiento.,M2 CONSTRUIDOS | NUMERO DE RECINTOS DEPORTIVOS,"car, polideportivos, entrenamiento, centros, multifuncionales","deportistas, alto, rendimiento, formacion, destinados, nivel"
DEPORTE,ALTO RENDIMIENTO,CENTROS DE ENTRENAMIENTO REGIONAL - ESPECIALIDADES DEPORTIVAS,DEPORTE.ALTO_RENDIMIENTO.CENTROS_DE_ENTRENAMIENTO_REGIONAL__ESPECIALIDADES_DEPORTIVAS,Infraestructura de centros de entrenamiento especializados destinados a la formación de deportistas de nivel regional de alto rendimiento.,M2 CONSTRUIDOS | NUMERO DE RECINTOS DEPORTIVOS,"entrenamiento, deportivas, especialidades, centros, especializados","deportistas, alto, rendimiento, formacion, destinados, nivel"
DEPORTE,ALTO RENDIMIENTO,CENTROS DE ENTRENAMIENTO NACIONAL - ESPECIALIDADES DEPORTIVAS,DEPORTE.ALTO_RENDIMIENTO.CENTROS_DE_ENTRENAMIENTO_NACIONAL__ESPECIALIDADES_DEPORTIVAS,Infraestructura de centros de entrenamiento especializados destinados a la formación de deportistas de nivel nacional de alto rendimiento.,M2 CONSTRUIDOS | NUMERO DE RECINTOS DEPORTIVOS,"entrenamiento, deportivas, especialidades, centros, especializados","deportistas, alto, rendimiento, formacion, destinados, nivel"
DEPORTE,ALTO RENDIMIENTO,OTROS DEPORTE ALTO RENDIMIENTO,DEPORTE.ALTO_RENDIMIENTO.OTROS_DEPORTE_ALTO_RENDIMIENTO,Otras iniciativas no clasificables en los tipos anteriores,M2 CONSTRUIDOS | NUMERO DE RECINTOS DEPORTIVOS,"alto, rendimiento, deporte",
DEPORTE,ADMINISTRACION DEPORTE,EDIFICACION PUBLICA,DEPORTE.ADMINISTRACION_DEPORTE.EDIFICACION_PUBLICA,"Considera iniciativas de edificación y equipamiento destinadas al funcionamiento administrativo del sector, (por ejemplo: oficinas administrativas del Ministerio del Deporte, Instituto Nacional de Deportes y sus organismos dependientes)",M2 CONSTRUIDOS | NUMERO DE FUNCIONARIOS | UNIDAD (Para la compra de equipos o equipamiento),"deportes, instituto, deporte, organismos, dependientes",administrativas
DEPORTE,INTERSUBSECTORIAL DEPORTE,INTERSUBSECTORIAL DEPORTE,DEPORTE.INTERSUBSECTORIAL_DEPORTE.INTERSUBSECTORIAL_DEPORTE,Iniciativas que consideran acciones que agrupan proyectos relacionados con más de un subsector.,M2 CONSTRUIDOS | M2 CONSTRUIDOS SERVICIOS | M2 AREA DE PROYECTO | M2 AREAS DEPORTIVAS | METROS CUADRADOS SALON | METROS CUBICOS PILETA | NUMERO DE PISTAS | NUMERO DE BUTACAS | NUMERO DE ESTACIONES | NUMERO DE ESTACIONES DE TRABAJO | NUMERO DE RECINTOS DEPORTIVOS | NUMERO DE FUNCIONARIOS,"deporte, intersubsectorial, consideran, acciones, agrupan",relacionados
MULTISECTORIAL,ORGANIZACION Y SERVICIOS COMUNALES,CENTRO COMUNITARIO,MULTISECTORIAL.ORGANIZACION_Y_SERVICIOS_COMUNALES.CENTRO_COMUNITARIO,Iniciativa para infraestructura de centro comunitario de nivel local correspondiente dependencias para el desarrollo de actividades de organizaciones comunales,METROS CUADRADOS,"comunitario, centro, correspondiente, organizaciones, dependencias","desarrollo, nivel"
MULTISECTORIAL,ORGANIZACION Y SERVICIOS COMUNALES,SEDE SOCIAL,MULTISECTORIAL.ORGANIZACION_Y_SERVICIOS_COMUNALES.SEDE_SOCIAL,Iniciativa para infraestructura de sede social de nivel local correspondiente dependencias para el desarrollo de actividades de organizaciones vecinales.,METROS CUADRADOS,"sede, social, vecinales, correspondiente, organizaciones","dependencias, desarrollo, nivel"
MULTISECTORIAL,ORGANIZACION Y SERVICIOS COMUNALES,CEMENTERIO,MULTISECTORIAL.ORGANIZACION_Y_SERVICIOS_COMUNALES.CEMENTERIO,Iniciativa para la infraestructura de cementerios municipales regidos por el Decreto Nº 421 de 1932.,METROS CUADRADOS,"cementerio, cementerios, regidos, 421, 1932","decreto, municipales"
MULTISECTORIAL,ASISTENCIA Y SERVICIO SOCIAL,CENTRO DE DIA ADULTO MAYOR (SENAMA),MULTISECTORIAL.ASISTENCIA_Y_SERVICIO_SOCIAL.CENTRO_DE_DIA_ADULTO_MAYOR_SENAMA,"Iniciativa de centro para la atencion diurna del adulto mayor , ya sea Centro Diurno Comunitario o Centro Diurno Referencial.",METROS CUADRADOS,"adulto, senama, mayor, centro, diurno","diurna, referencial, sea, comunitario, atencion"
MULTISECTORIAL,ASISTENCIA Y SERVICIO SOCIAL,CASA DE ADULTO MAYOR,MULTISECTORIAL.ASISTENCIA_Y_SERVICIO_SOCIAL.CASA_DE_ADULTO_MAYOR,"Iniciativa de establecimiento en donde se ofrece a los adultos mayores oportunidades de socialización, capacitación, desenvolvimiento y desarrollo personal. En estos espacios se ofrecen talleres, cursos y actividades lúdicas y recreativas.",METROS CUADRADOS,"adulto, casa, mayor, ofrece, socializacion","desenvolvimiento, personal, talleres, ludicas, recreativas, oportunidades, capacitacion, ofrecen"
MULTISECTORIAL,ASISTENCIA Y SERVICIO SOCIAL,CENTROS DE ASISTENCIA,MULTISECTORIAL.ASISTENCIA_Y_SERVICIO_SOCIAL.CENTROS_DE_ASISTENCIA,"Infraestructura de asistencia a la población, como hospederías y casas de acogida dirigida a beneficiarios distintos de adultos mayores, como menores, mujeres, personas con discapacidad, entre otros.",METROS CUADRADOS,"asistencia, centros, hospederias, casas, acogida","dirigida, distintos, mujeres, discapacidad, adultos, mayores, personas, menores"
MULTISECTORIAL,INTERSUBSECTORIAL MULTISECTOR,INTERSUBSECTORIAL MULTISECTOR,MULTISECTORIAL.INTERSUBSECTORIAL_MULTISECTOR.INTERSUBSECTORIAL_MULTISECTOR,Iniciativas que consideran acciones que agrupan proyectos relacionados con más de un subsector.,METROS CUADRADOS,"multisector, intersubsectorial, consideran, acciones, agrupan",relacionados
MULTISECTORIAL,ADMINISTRACION MULTISECTOR,EDIFICACION PUBLICA,MULTISECTORIAL.ADMINISTRACION_MULTISECTOR.EDIFICACION_PUBLICA,Considera iniciativas de edificación y equipamiento destinadas al funcionamiento administrativo del sector.,METROS CUADRADOS | NUMERO DE FUNCIONARIOS | UNIDAD (Para la compra de equipos o equipamiento),,
TURISMO Y COMERCIO,"ADMINISTRACION, COMERCIO Y TURISMO",EDIFICACION PUBLICA COMERCIO,TURISMO_Y_COMERCIO.ADMINISTRACION_COMERCIO_Y_TURISMO.EDIFICACION_PUBLICA_COMERCIO,Oficinas municipales de desarrollo productivo y/o económico.,METROS CUADRADOS | NUMERO DE FUNCIONARIOS,"comercio, productivo, economico, municipales, desarrollo",
TURISMO Y COMERCIO,"ADMINISTRACION, COMERCIO Y TURISMO",EDIFICACION PUBLICA TURISMO,TURISMO_Y_COMERCIO.ADMINISTRACION_COMERCIO_Y_TURISMO.EDIFICACION_PUBLICA_TURISMO,Oficinas municipales de desarrollo turístico,METROS CUADRADOS | NUMERO DE FUNCIONARIOS,"turismo, municipales, turistico, desarrollo",
TURISMO Y COMERCIO,COMERCIO,MERCADO,TURISMO_Y_COMERCIO.COMERCIO.MERCADO,"Instalación de propiedad municipal de tipo cerrada, con acceso público, localización fija y funcionamiento permanente, destinada principalmente a la comercialización minorista de productos alimenticios de consumo cotidiano, principalmente perecederos, aunque la oferta puede ser complementada con otro tipo de productos y servicios. Cuenta con locales de ventas cerrados o semi cerrados, instalaciones auxiliares como baños, oficina administrativa, etc. y obras complementarias como área de descarga, cerramientos, etc. Puede ser de carácter general (tradicional), especializado (de intermediación o mayorista, pesquero, hortofrutícola, etc.) o mixto.",METROS CUADRADOS | NUMERO DE LOCALES,"mercado, cerrados, puede, principalmente, productos","minorista, alimenticios, aunque, oferta, complementada, ventas, auxiliares, banos"
TURISMO Y COMERCIO,COMERCIO,FERIA,TURISMO_Y_COMERCIO.COMERCIO.FERIA,"Instalación básica de pequeña escala (radieres, toldos, estructuras para toldos, etc.), localizadas en calles o espacios públicos, destinada a la comercialización de productos de consumo cotidiano, principalmente perecederos, con locales de venta abiertos o semi abiertos, de acceso público y carácter local, y con funcionamiento no permanente pero periódico.",METROS CUADRADOS | NUMERO DE LOCALES,"feria, abiertos, toldos, localizadas, periodico","radieres, cotidiano, perecederos, pero, pequena, calles, consumo, semi"
TURISMO Y COMERCIO,COMERCIO,OTROS COMERCIO,TURISMO_Y_COMERCIO.COMERCIO.OTROS_COMERCIO,Otras iniciativas del Subsector Comercio no clasificables en los tipos anteriores.,METROS CUADRADOS | NUMERO DE LOCALES,comercio,
TURISMO Y COMERCIO,TURISMO,MERCADOS ARTESANALES (TURISTICA),TURISMO_Y_COMERCIO.TURISMO.MERCADOS_ARTESANALES_TURISTICA,"Instalación de propiedad municipal, de pequeña escala, de tipo cerrada, con acceso público, localización fija y funcionamiento permanente, dedicada principalmente a la venta de artesanías y suvenires y que tienen un objetivo eminentemente turístico, por lo que el público objetivo principal corresponde a visitantes (turistas y excursionistas). Debe ser parte de una Unidad de Desarrollo de Atractivos. De lo contrario se clasifica en el Subsector Comercio.",METROS CUADRADOS | NUMERO DE LOCALES,"artesanales, mercados, turistica, objetivo, artesanias","suvenires, dedicada, pequena, localizacion, fija, eminentemente, debe, parte"
TURISMO Y COMERCIO,TURISMO,MERCADOS GASTRONOMICOS,TURISMO_Y_COMERCIO.TURISMO.MERCADOS_GASTRONOMICOS,"Instalación de propiedad municipal, de pequeña escala, de tipo cerrada, con acceso público, localización fija y funcionamiento permanente, dedicada principalmente a la venta de alimentos preparados y que tienen un objetivo eminentemente turístico, por lo que el público objetivo principal corresponde a visitantes (turistas y excursionistas). Debe ser parte de una Unidad de Desarrollo de Atractivos. De lo contrario se clasifica en el Subsector Comercio.",METROS CUADRADOS | NUMERO DE LOCALES,"gastronomicos, mercados, objetivo, alimentos, preparados","dedicada, pequena, localizacion, fija, eminentemente, debe, parte, atractivos"
